id,track_name,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating_ver,cont_rating,vpp_lic,ver,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,user_rating
1023126431,Read4Kids - Kids learn to read in 20 easy lessons,34612224,USD,2.99,27,8,4,4+,1,2.1,Education,40,5,1,4
1023146677,Five Nights at Freddys 4,50814976,USD,2.99,5478,5478,4.5,12+,1,1,Games,43,5,1,4.5
1023218196,Burger – The Game,14188544,USD,0,1179,473,4.5,9+,1,1.03,Games,40,3,1,4.5
1023281359,俺と鬼嫁の100日戦記,37478400,USD,0,3,3,4.5,4+,1,1.0.4,Games,38,3,1,4.5
1023648594,Dr. Panda Candy Factory,298553344,USD,2.99,46,46,4,4+,1,1,Education,40,5,12,4
1023681159,Foodo World,265895936,USD,2.99,7,7,3,4+,1,1.0.1,Education,37,5,32,3
1023681711,Dr. Panda Firefighters,230628352,USD,2.99,55,55,3.5,4+,1,1.0.1,Education,40,5,17,3.5
1023683909,Alliance Wars: World Domination,493512704,USD,0,176,6,5,12+,1,v1.865,Games,38,1,1,5
1023741615,T-Rex Simulator,142795776,USD,0.99,24,2,2.5,12+,1,1.1,Games,37,5,1,3.5
1023751978,Disc Golf Game,233364480,USD,3.99,85,50,4.5,4+,1,1.1,Games,40,5,1,4.5
1024000488,浪漫庄园(自由创造你的梦想),97181696,USD,0,36,17,5,12+,1,1.3.9,Games,40,5,1,4.5
1024004804,私のヒモ男～イケメン拾いました～恋愛・放置ゲーム,104366080,USD,0,26,0,0,17+,1,2.2.13,Games,40,0,1,4.5
1024306067,Slash Mobs,249143296,USD,0,4179,790,4.5,9+,1,1.2,Games,38,5,1,4.5
1024374740,Dirt Racing Mobile 3D,233611264,USD,3.99,245,175,4.5,4+,1,1.0.1,Games,40,4,1,4.5
1024488164,OPUS: The Day We Found Earth,245289984,USD,0,2491,163,5,4+,1,1.7.1,Games,40,5,1,5
1024505111,Cut the Rope,128109568,USD,1.99,151,20,4.5,4+,1,2.7.2,Games,40,0,11,4.5
1024506807,Cut the Rope HD,255006720,USD,3.99,71,1,5,4+,1,2.7.3,Games,24,5,1,4.5
1024507512,Cut the Rope HD™,125702144,USD,0,285,9,3.5,4+,1,3.1.2,Games,24,5,10,4
1024522751,Beneath The Lighthouse,149087232,USD,0,526,37,4.5,9+,1,1.1.5,Games,40,5,1,4
1024818709,HOOKED - Chat Stories,94545920,USD,0,47829,708,4.5,9+,1,2.28.0,Book,37,0,8,4.5
1024951378,Punch Club,323284992,USD,4.99,480,30,4,12+,1,1.3,Games,40,1,1,4
1024951639,Lonely One,206535680,USD,0,723,60,4.5,4+,1,2.9,Games,40,5,6,4.5
1024953824,Dictator 2,240695296,USD,0,694,25,2.5,12+,1,1.4.4,Games,37,5,1,3
1024953838,Dictator 2: Evolution,239798272,USD,1.99,67,4,3.5,12+,1,1.4.4,Games,37,5,1,4
1025000402,Snug for Instagram - Preview your photos,32174080,USD,0.99,58,3,3,4+,1,2.6.1,Photo & Video,37,0,14,2.5
1025120568,AMC,59480064,USD,0,3105,188,4,12+,1,1.10.6,Entertainment,37,5,1,2
1025177870,TRUMP Yo'Self! Make Your Hair Great Again!,39518208,USD,0,37,37,4,4+,1,1.5.1,Entertainment,38,2,1,4
1025243640,Kylie Jenner Official App,51452928,USD,0,3111,4,3.5,12+,1,1.4,Entertainment,37,5,1,2.5
1025297873,Stickman Volleyball,179424256,USD,0.99,184,149,4.5,4+,1,1.0.2,Games,40,5,1,4.5
1025313530,Snail Sleep-Dream Talk Recording,153040896,USD,0,19,0,0,4+,1,3.4.2,Health & Fitness,37,5,7,4
1025601254,My Challenge Tracker,78232576,USD,0,3682,14,5,4+,1,1.12.1,Health & Fitness,37,0,1,5
1025628019,蚂蚁聚宝—蚂蚁金服旗下投资理财平台,113420288,USD,0,14,1,5,12+,1,2.6.0,Finance,37,0,1,3
1025707485,VPN Proxy Master - Unlimited WiFi security VPN,27117568,USD,0,13674,0,0,4+,1,2.4.2,Productivity,37,1,9,5
1026152405,Bouncy Kingdom,114930688,USD,0,55,55,4.5,4+,1,1.8.1,Games,38,4,1,4.5
1026311548,My Town : Hospital,218082304,USD,2.99,186,39,4,4+,1,1.6,Education,37,5,1,4
1026717130,病みカワカメラ,42884096,USD,0,1,1,5,12+,1,1.0.6,Photo & Video,38,0,1,5
1026832671,Bits of Sweets,112641024,USD,0,2572,4,4,4+,1,3.7,Games,38,5,16,4.5
1026901472,BMO Snaps - Adventure Time Photo Game,211572736,USD,2.99,67,13,5,9+,1,1.0.4,Games,38,5,10,4.5
1026909621,Sophia - My Little Sis,138332160,USD,0,1193,92,4.5,4+,1,1.6.1,Games,38,5,11,4.5
1027230451,Magic Rush: Heroes,129245184,USD,0,3046,1,5,12+,1,1.1.122,Games,40,5,13,4.5
1027279455,Gather - In real life,78394368,USD,0,813,48,3.5,4+,1,1.10.3,Lifestyle,37,0,1,2.5
1027352017,Recolor - Coloring Book,68480000,USD,0,31180,76,5,4+,1,3.5.1,Entertainment,37,5,4,4.5
1027419374,Explore Daniel Tiger's Neighborhood,327118848,USD,2.99,92,5,4,4+,1,2.3,Education,38,5,1,3.5
1027688889,Piano Tiles 2™(Don't Tap The White Tile 2),81668096,USD,0,55077,251,4.5,4+,1,3.1.9,Games,38,5,17,4.5
1028003495,Hidden Pictures by Highlights Magazine,164859904,USD,0,1478,88,4.5,4+,1,1.44,Games,37,5,1,4.5
1028179601,Teenage Mutant Ninja Turtles: Battle Match Game,134537216,USD,1.99,70,27,3.5,9+,1,1.2,Games,38,5,8,4
1028272877,Mods for Minecraft PC & Servers for Minecraft PE,18505728,USD,1.99,753,3,3.5,12+,1,1.1,Utilities,38,5,1,4.5
1028362533,Slots - Huuuge Casino: Slot Machines,91105280,USD,0,13637,115,3,12+,1,2.4.151,Games,38,5,12,4.5
1028400679,Bookling - Track Your Reading Habits,14913536,USD,0.99,20,10,3,4+,1,1.5,Productivity,38,0,2,3
1028464453,Strawberry Shortcake Candy Garden,232399872,USD,0,633,633,4.5,4+,1,Update 1.1,Entertainment,39,5,10,4.5
1028546978,Dreampath - The Two Kingdoms HD - A Magical Hidden Object Game (Full),923066368,USD,6.99,248,23,5,9+,1,1.0.8,Games,24,5,4,4.5
1028556453,Dark Dimensions: Homecoming HD - A Hidden Object Mystery (Full),1331712000,USD,6.99,78,78,3.5,9+,1,1.0.0,Games,24,5,3,3.5
1028558002,Dark Dimensions: Homecoming - A Hidden Object Mystery (Full),1331671040,USD,2.99,10,10,2.5,9+,1,1.0.0,Games,38,0,3,2.5
1028610115,Teenage Mutant Ninja Turtles: Portal Power,636086272,USD,3.99,113,3,5,9+,1,2.2,Games,37,5,8,4
1028623510,PewDiePie: Legend of the Brofist,457690112,USD,4.99,10828,1850,5,12+,1,1.4.0,Games,38,5,17,5
1028950091,The Greedy Cave,160432128,USD,0.99,914,3,4.5,9+,1,1.7.1,Games,38,5,7,4.5
1028984371,Angry Birds Action!,1504883712,USD,0,1863,462,4.5,4+,1,2.6.2,Games,37,5,1,4
1029033692,Pastry Picnic,160301056,USD,0,447,153,4.5,4+,1,1.0.6,Games,38,5,6,4.5
1029273159,Anki OVERDRIVE,341238784,USD,0,981,23,4.5,9+,1,2.6.0,Entertainment,35,5,15,4.5
1029375276,Pixduel™,102730752,USD,0,1602,0,0,4+,1,1.1.12,Games,38,5,1,4
1029499643,Rugby Nations 16,629813248,USD,4.99,78,0,0,12+,1,1.4.0,Games,38,5,7,4.5
1029588869,Brothers: A Tale of Two Sons,1925599232,USD,2.99,460,128,4,12+,1,1.7,Games,33,5,9,3.5
1029932207,Papa's Cupcakeria To Go!,80509952,USD,1.99,157,14,4,4+,1,1.0.2,Games,37,0,1,4
1030395486,Plug Pocketmine for Minecraft PE,22670336,USD,2.99,770,91,3,4+,1,2.21,Games,37,5,13,3
1030447361,Weed Firm 2: Back To College,180713472,USD,0,4387,698,5,17+,1,1.7.2,Games,37,5,1,4.5
1030457527,Disney Build It: Frozen,143358976,USD,3.99,48,15,3,4+,1,1.2,Entertainment,38,5,1,3
1030487391,Selfeo,86573056,USD,0,366,3,5,17+,1,1.6.2,Social Networking,37,1,1,4
1030505688,Followers Analysis Tool For Instagram App Free,7891968,USD,0,4253,251,4,4+,1,1.3,Social Networking,38,1,31,4
1030522460,The Lion Guard,672662528,USD,3.99,78,28,3,4+,1,1.3.2,Entertainment,38,5,11,4
1030548464,hocus.,26484736,USD,0.99,5778,813,5,4+,1,1.9.0,Games,40,5,1,4.5
1030634472,Outfolded,71029760,USD,0,1468,85,4.5,4+,1,1.1.1,Games,37,4,10,4.5
1030762703,Speedafari – Speed Up Safari on Slow Connections,14659584,USD,1.99,28,7,5,4+,1,2,Utilities,25,5,1,5
1030792602,Word²,37148672,USD,1.99,556,202,4.5,4+,1,1.1,Games,38,5,1,4.5
1030804846,Churchill Solitaire - World War Card Game,153385984,USD,0,13241,212,4.5,12+,1,1.3.0,Games,37,5,1,4.5
1030815031,Discovery VR,10979328,USD,0,125,2,1,4+,1,1.5.0,Entertainment,37,0,1,3
1030902626,Scribblenauts Unlimited,567910400,USD,4.99,1350,325,4.5,9+,1,1.2,Games,37,5,1,4
1031002863,Color Therapy Adult Coloring Book for Adults,135236608,USD,0,84062,1450,4.5,4+,1,2,Book,37,4,2,5
1031021466,Amount Plus - Unit And Currency Converter,7095296,USD,2.99,35,17,4.5,4+,1,1.2,Productivity,37,3,3,4
1031088612,小历 - 通知中心日历,4511744,USD,0.99,11,0,0,4+,1,3.6.1,Productivity,37,4,3,4.5
1031152574,LONEWOLF,108982272,USD,0,1906,1152,4.5,17+,1,1.1.3,Games,38,5,9,4.5
1031155880,Solar Walk ™ 2 - Space Missions & Solar System,610393088,USD,2.99,316,35,4.5,4+,1,1.4.2,Education,37,5,10,4
1031228862,Crafty Candy - Match 3 Puzzle Game,151161856,USD,0,7511,4,4.5,4+,1,1.45,Games,38,5,5,4.5
1031388734,Mystery Trackers: Nightsville Horror - A Hidden Object Adventure (Full),992354304,USD,2.99,9,9,3.5,9+,1,1.0.0,Games,38,0,5,3.5
1031390478,Mystery Trackers: Nightsville Horror HD - A Hidden Object Adventure (Full),985018368,USD,6.99,72,72,4.5,9+,1,1.0.0,Games,24,5,5,4.5
1031391869,Reelgood - TV Guide for Streaming,74444800,USD,0,125,6,4,4+,1,2.5.2,Entertainment,37,0,1,4.5
1031406492,Train Driver Journey 4 - Introduction to Steam,705732608,USD,0.99,429,429,4.5,4+,1,1.0.0,Games,38,5,1,4.5
1031530508,Telepaint,95984640,USD,2.99,47,47,4.5,9+,1,1,Games,37,5,1,4.5
1031569021,Primal Legends,166575104,USD,0,1692,49,4.5,9+,1,18.32,Games,40,5,1,4.5
1031706898,Britney Spears: American Dream,528184320,USD,0,2129,189,4,12+,1,2.0.1,Games,38,5,13,4.5
1031728646,Frozen Free Fall: Icy Shot,186636288,USD,0,1133,32,4.5,4+,1,2.5.1,Games,37,5,11,4.5
1031781908,"Marline - Weather, Tides & Moon",8082432,USD,0.99,55,3,3.5,4+,1,3.1.1,Weather,37,5,3,4
1031843950,Truck Simulator PRO 2016,592898048,USD,3.99,875,252,4,4+,1,1.8,Games,37,5,1,4
1031857811,二炮手-同名抗战狙击手游(孙红雷主演),327962624,USD,0,1,1,3,17+,1,1.0.1,Games,40,5,2,3
1031867079,Forest Heroes Story,71539712,USD,0,38,15,4,4+,1,2.1.0,Games,40,5,3,4.5
1032040117,Legendary - Game of Heroes,175010816,USD,0,1776,45,4.5,12+,1,1.8.8,Games,37,5,7,4.5
1032240256,【真・お絵かきパズル】〇〇投げてみた結果ｗｗ　完全無料！,69857280,USD,0,12,1,5,4+,1,1.1.0,Games,40,0,1,4.5
1032301062,BuzzTube - Video Player for YouTube,15563776,USD,0,21012,1427,4.5,17+,1,2,Entertainment,37,5,1,4.5
1032308323,EVERYTOWN,65808384,USD,0,141,0,0,4+,1,1.2.4,Games,40,4,4,4
1032381310,Kendall and Kylie,556161024,USD,0,55011,774,4.5,12+,1,2.8.0,Games,38,5,1,4.5
1032432287,HOUND Voice Search & Assistant,63474688,USD,0,297,23,4.5,9+,1,1.7.1,Productivity,37,0,1,4
1032443533,Genies & Gems,280523776,USD,0,9768,90,4.5,4+,1,62.20.102,Games,37,5,13,4.5
1032451280,The Blacklist: Conspiracy,101144576,USD,0,496,242,4,12+,1,1.1.0,Games,37,5,15,4
1032460746,"Thirty Days & Seven Seas – Pirate Battle Board Game Starring Clarence, Jeff and Sumo",1233862656,USD,2.99,68,26,4.5,9+,1,1.1.0,Games,37,5,10,4.5
1032708262,Downwell,82202624,USD,2.99,1679,1131,4.5,9+,1,1.0.2,Games,43,5,1,5
1032743715,Teeny Titans - Teen Titans Go! Figure Battles,709790720,USD,3.99,2503,404,4.5,9+,1,1.1.3,Games,38,5,9,4.5
1032845453,BB-8™ App Enabled Droid Powered by Sphero,399747072,USD,0,4385,118,4.5,4+,1,1.3.0,Entertainment,35,5,1,4.5
1032934485,City Car Driving,89788416,USD,0,41,41,4,4+,1,1.02,Games,43,5,1,4
1032997004,Endless Sky,35807232,USD,0,6313,2349,4.5,4+,1,1.1.1,Games,40,5,1,4.5
1033014013,Warrior Balls,32857088,USD,0,4375,400,4.5,4+,1,1.8,Games,38,1,1,4.5
1033049991,The Lost Treasure,129610752,USD,2.99,155,146,5,4+,1,1.2,Games,40,5,1,5
1033076651,TALES OF LINK,111104000,USD,0,229,13,4.5,4+,1,3.5.6,Games,40,5,2,4
1033229197,Ys Chronicles II,466280448,USD,4.99,34,27,5,9+,1,1.0.1,Games,40,5,1,5
1033282601,Teenage Mutant Ninja Turtles: Legends,920238080,USD,0,10771,186,4.5,9+,1,1.8.21,Games,37,5,12,4.5
1033342465,Just Press Record,2425856,USD,4.99,334,4,4.5,4+,1,2.2.1,Utilities,37,5,1,4
1033387365,倩女幽魂-周年庆资料片开启新主角剧情,1038312448,USD,0,405,7,4.5,9+,1,1.0.8,Games,38,5,1,4.5
1033521131,Adventure Company,389818368,USD,0,1392,486,4.5,12+,1,1.0.5,Games,40,5,1,4.5
1033617377,Snowboarding The Fourth Phase,474566656,USD,0,815,484,5,9+,1,1.3,Games,37,5,1,4.5
1033645055,Smart Watch Notice,1547264,USD,4.99,214,3,1,4+,1,1.1.0,Utilities,38,1,1,1
1033679736,Dig Deep!,30904320,USD,1.99,36,0,0,9+,1,1.4,Games,37,5,9,3.5
1033682827,Myths of the World: Black Rose HD - A Hidden Object Adventure (Full),949374976,USD,6.99,84,84,4,9+,1,1.0.0,Games,24,5,4,4
1033685038,Myths of the World: Black Rose - A Hidden Object Adventure (Full),796377088,USD,2.99,20,20,4,9+,1,1.0.0,Games,38,0,4,4
1033746864,风行视频+ HD - 电影电视剧体育视频播放器,65872896,USD,0,648,11,4,17+,1,2.0.24.2,Entertainment,24,5,1,4.5
1033781064,EatMe.io: Hungry Fish Attack!,289340416,USD,0,256,8,2.5,4+,1,3.4.3,Games,38,5,1,3.5
1033803652,VR Street Jump for Google Cardboard,107298816,USD,0,236,19,4,4+,1,5,Games,37,0,1,3.5
1033873301,Super Sharp,15110144,USD,1.99,7776,7776,5,4+,1,1.1,Games,38,4,14,5
1034018838,Beat the Boss 4,786240512,USD,0,1368,766,4,12+,1,1.1.0,Games,37,5,15,4
1034019709,Weed Firm: RePlanted,122604544,USD,0,10122,1060,4.5,17+,1,1.8.1,Games,38,2,1,4.5
1034091427,Goosebumps Night of Scares,345457664,USD,0,572,353,4,12+,1,1.3,Games,37,4,1,4
1034201612,Finger Hero: Avoid Obstacles,150419456,USD,0,870,8,4.5,12+,1,1.6.0,Games,37,5,9,4.5
1034310786,Mad City Crime,250993664,USD,0,793,457,3.5,12+,1,2,Games,38,4,1,3
1034383306,Sea Hero Quest,360306688,USD,0,2908,270,5,4+,1,1.3.0,Games,37,5,17,5
1034399175,Ominous Objects: Phantom Reflection HD - A Hidden Object Adventure (Full),1412444160,USD,6.99,43,43,4,9+,1,1.0.0,Games,24,5,3,4
1034420003,Egg!,323473408,USD,0,33407,5946,4.5,4+,1,2.08,Games,38,5,11,4.5
1034523226,Endless Learning Academy,770732032,USD,0,143,4,4,4+,1,6.9,Education,37,5,1,4
1034533362,Focus! - Can You Tell Them Apart?,37068800,USD,0,766,459,3,4+,1,1.3,Games,40,5,1,3.5
1034591399,BMX Streets,293198848,USD,2.99,54,35,3.5,4+,1,1.01,Games,37,0,1,3.5
1034630958,Tap Tap Dash,68935680,USD,0,11748,1113,4.5,4+,1,1.8.4,Games,37,5,15,4.5
1034658841,Dungelot: Shattered Lands,402743296,USD,3.99,940,135,4,12+,1,1.371,Games,38,3,1,4.5
1034714533,Goal Kick - free penalty shootout soccer game,14171136,USD,0,57,5,3,4+,1,2.5,Games,38,2,1,3
1034773723,Power Hover,182592512,USD,3.99,458,23,4.5,4+,1,1.7.0,Games,38,5,9,4.5
1034774337,"OVLA - Awesome & Creative Typography Design, Graphic Design, Photo Editing",63175680,USD,0.99,21,12,3.5,4+,1,1.0.6,Photo & Video,37,5,4,3.5
1034933180,Shimmer and Shine: Enchanted Carpet Ride Game HD,497758208,USD,4.99,20,3,3.5,4+,1,2.2,Education,24,5,1,4
1034934076,Shimmer and Shine:  Enchanted Carpet Ride Game,497315840,USD,2.99,7,1,4,4+,1,2.2,Education,38,0,1,3
1034995058,theSkimm,28734464,USD,0,1765,0,0,12+,1,2.0.6,News,37,4,1,4.5
1035142291,SW/NG - Living Photos. Memories that Swing.,89583616,USD,0,222,0,0,12+,1,2.4.1,Photo & Video,25,0,9,3
1035161188,What's My Mutt?,53959680,USD,0.99,178,4,3,4+,1,1.2.1,Lifestyle,37,5,1,4
1035217840,[the Sequence],132829184,USD,0.99,254,164,5,4+,1,1.4,Games,43,5,1,5
1035219553,Analog London,18984960,USD,0.99,7,7,5,4+,1,1.0.7,Photo & Video,43,5,5,5
1035219562,Analog Paris,27561984,USD,0.99,32,32,4.5,4+,1,1.0.7,Photo & Video,43,5,5,4.5
1035220162,Analog Budapest,19247104,USD,0.99,6,6,4.5,4+,1,1.0.7,Photo & Video,43,5,5,4.5
1035238692,GyroSphere Trials,201877504,USD,0,1267,11,3,4+,1,1.4.6,Games,38,5,1,3.5
1035263816,Runtastic Results: Workout & Bodyweight Training,210848768,USD,0,1718,4,5,4+,1,2.3,Health & Fitness,37,5,14,4.5
1035299535,Bella's Pizza Place - Italian Food Maker,210242560,USD,0,77,8,5,4+,1,1.3,Games,38,5,11,4
1035331258,iScanner - PDF Document Scanner App,81171456,USD,4.99,8675,245,5,4+,1,3.2,Business,37,5,13,4.5
1035355817,VPN Proxy Master Pro,22918144,USD,5.99,771,34,5,4+,1,1.7.0,Productivity,37,3,9,5
1035361376,Outback,73947136,USD,0,805,191,4.5,12+,1,2.3.1,Food & Drink,37,0,1,4.5
1035460404,Don't Be Squared,89306112,USD,0,100,19,4,9+,1,0.8,Games,38,5,1,4
1035494079,Re:Monster,190661632,USD,0,37,0,0,12+,1,2.2.6,Games,40,3,1,3.5
1035582408,Supermodel Star - Rule the Runway,139894784,USD,0,250,159,4,4+,1,1.1,Games,40,5,11,4
1035635092,Shopkins: Top Trumps,278928384,USD,2.99,10,10,3,4+,1,1,Games,40,4,1,3
1035689743,"BusyCal - Calendar, Reminders & To Dos",32659456,USD,4.99,139,1,4,4+,1,3.1.4,Productivity,37,5,1,3.5
1035690802,Titan Quest,1323163648,USD,7.99,1350,388,4.5,9+,1,1.0.4,Games,25,5,7,4
1035696371,CLUE Bingo,232353792,USD,0,12123,107,4,12+,1,2.4.6,Games,38,5,1,4.5
1035837482,Home - Design & Decor Shopping,50572288,USD,0,3354,5,5,4+,1,1.6.6,Lifestyle,37,5,30,4.5
1035993638,Crazy Cake Swap,207080448,USD,0,4638,6,5,4+,1,1.29.1,Games,38,5,1,5
1036066107,Camcorder - Record VHS Home Videos,15195136,USD,0,830,540,4.5,4+,1,1.1.1,Photo & Video,38,5,1,4.5
1036088441,Basket Fall - Basketball Dunking Sim,103661568,USD,0,2251,201,4.5,4+,1,5,Games,37,5,13,4.5
1036141497,Ringtones for iPhone with Ringtone Maker,38459392,USD,0,4013,163,4.5,4+,1,5.4,Music,38,0,11,4.5
1036157827,Civil War: Wilson's Creek,251606016,USD,1.99,6,6,3,12+,1,1,Games,37,5,1,3
1036205036,"Road watcher: dash camera, car video recorder.",6329344,USD,0.99,10,9,3,4+,1,1.0.1,Navigation,38,4,7,3
1036435323,go90 – Stream TV & Live Sports,48359424,USD,0,3355,8,4,12+,1,3.0.26,Entertainment,37,4,1,4
1036437162,Music Memos,146113536,USD,0,909,106,3.5,4+,1,1.0.3,Music,35,5,34,4
1036517151,Little Fox Animal Doctor - be a vet,302585856,USD,1.99,66,4,3.5,4+,1,2,Book,38,5,14,2.5
1036661603,Rolling Sky,138529792,USD,0,30670,279,4.5,4+,1,1.5.2,Games,40,5,12,4.5
1036723978,Voice Translator with Offline Dictionary Pro,103895040,USD,13.99,499,126,4.5,4+,1,2.2,Reference,37,0,11,4.5
1036859032,Bakery Blitz: Cooking Game,121535488,USD,0,2605,27,2.5,4+,1,2.9.4,Games,40,5,5,4
1037103749,Disney Junior Magic Phone with Sofia the First and Mickey Mouse,629897216,USD,2.99,67,15,3.5,4+,1,1.5,Education,38,5,1,4
1037160778,Team Drift Cats,262576128,USD,0.99,12,4,4.5,9+,1,1.0.1,Games,37,5,1,4.5
1037285199,"Themify - Full HD Themes for iPhone with Live Wallpapers, Backgrounds and Keyboards.",84629504,USD,3.99,1024,390,4.5,4+,1,1.3,Utilities,37,0,11,4.5
1037414606,Talking Tom Jetski,106321920,USD,0,2853,220,4,4+,1,1.1.5,Games,38,5,13,4
1037420924,Talking Tom Bubble Shooter,191398912,USD,0,2659,64,4.5,4+,1,1.4.3,Games,38,5,13,4.5
1037601932,Should Shoot,33418240,USD,2.99,1,1,5,9+,1,1.0.8,Games,43,4,1,5
1037712285,Personal Progress Binder,60442624,USD,4.99,66,8,4,4+,1,1.3.0,Productivity,37,5,1,4.5
1037781582,iFaces - Custom Themes and Faces for Apple Watch,27377664,USD,1.99,376,281,3,4+,1,1.3,Lifestyle,37,0,1,2.5
1037820836,Build Your Palace,169842688,USD,0.99,228,19,4.5,4+,1,1.3,Games,37,5,1,4
1037823594,Ice Cream Truck Girl - Frozen Sweets Maker,227164160,USD,0,169,169,4,4+,1,1.4,Games,40,5,1,4
1037830332,Ringtones for iPhone Unlimited.,48986112,USD,2.99,313,119,4,4+,1,1.5,Music,38,0,11,4
1037866921,Minds On Physics the App - Part 1,64569344,USD,0.99,16,4,1,4+,1,2.2,Education,43,5,1,1.5
1038007349,Giant Turnip Game: A Voyage Of Vegetable Extraction!,83069952,USD,0,89,73,5,4+,1,1.1,Games,38,0,3,5
1038376578,Carmen Sandiego Returns-A Global Spy Game for Kids,200816640,USD,3.99,273,18,3,4+,1,1.1,Education,37,5,1,3
1038653883,Yellow - Make new friends,84699136,USD,0,3809,216,4.5,12+,1,2.26,Lifestyle,37,0,3,4.5
1038796140,Shopkins World!,660983808,USD,0,3047,42,4.5,4+,1,2.7.5,Games,37,4,3,4
1038849525,POTO - Photo Collage Maker,53268480,USD,0,1149,197,4.5,4+,1,2.6.1,Photo & Video,37,5,11,4.5
1038866266,Sky Chasers,96497664,USD,0,1074,76,4.5,4+,1,3.0.6,Games,37,5,1,4.5
1039011796,Labyrinths of the World: Forbidden Muse HD - A Mystery Hidden Object Game (Full),2328133632,USD,6.99,54,54,4,9+,1,1.0.0,Games,24,5,4,4
1039129211,Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget HD - A Hidden Object Mystery (Full),848699392,USD,6.99,109,109,3.5,9+,1,1.0.0,Games,24,5,5,3.5
1039133072,Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget - A Hidden Object Mystery (Full),848715776,USD,2.99,15,15,3,9+,1,1.0.0,Games,38,0,5,3
1039141908,LEGO® Ninjago™: Shadow of Ronin™,1277468672,USD,4.99,342,213,4,9+,1,1.2,Games,37,5,1,4.5
1039260250,"lollicam - photo, video, and selfie camera",114951168,USD,0,51,0,0,9+,1,1.71,Photo & Video,37,0,17,3.5
1039264027,Motor Trend OnDemand,67274752,USD,0,247,1,3,4+,1,2.0.13,Entertainment,37,5,1,2.5
1039514679,Bullet'nTunes,209350656,USD,1.99,1,1,4,4+,1,1.102,Games,38,0,1,4
1039596715,FastEver 2 - Quick memo app for Evernote,47126528,USD,3.99,24,4,5,4+,1,2.3.5,Productivity,37,5,2,4.5
1039637425,Extreme Forklifting 2,103745536,USD,0,99,81,4,4+,1,1.1,Games,40,5,1,4
1039728737,Street Fighter Puzzle Spirits,150564864,USD,0,100,100,2.5,12+,1,1.00.01,Games,38,4,1,2.5
1039848719,Galaxy on Fire 3 - Manticore,1496265728,USD,0,7609,293,4.5,12+,1,1.4.0,Games,25,5,8,4
1039910808,Patchmania KIDS - A Puzzle About Bunny Revenge!,102250496,USD,3.99,3,3,4.5,4+,1,1,Games,38,5,13,4.5
1039945866,Electoral 2016 - Create Presidential Election Maps,18359296,USD,1.99,22,0,0,4+,1,1.5,News,37,3,1,4
1039971485,Sesame Street Alphabet Kitchen,321781760,USD,2.99,35,1,5,4+,1,2.2,Education,37,5,1,4.5
1039971965,Amateur Surgeon 4,118773760,USD,0,2743,149,4.5,12+,1,1.6,Games,38,5,10,4.5
1040083067,Last Empire – War Z: Zombie Strategy Game,149037056,USD,0,3323,0,0,12+,1,1.0.138,Games,40,5,2,4
1040093707,Scanner App - PDF Document Scan,96234496,USD,0,11696,2109,4.5,4+,1,3.0.1,Business,37,5,13,4.5
1040120819,One Button Travel,130982912,USD,2.99,111,6,4,12+,1,2.0.7,Games,37,4,2,3.5
1040172229,my KONAMI Slots - Vegas Casino Slot Machine Games,218488832,USD,0,13345,556,4.5,12+,1,1.19.0,Games,38,5,1,4.5
1040224715,Smart Virtual Boyfriend,6730752,USD,0,46,6,2.5,12+,1,2,Lifestyle,37,1,1,2
1040227414,Exploding Kittens® - The Official Game,214897664,USD,1.99,3980,120,4.5,9+,1,3.1.9,Games,37,4,1,4
1040407117,My Rockstar Girls - Party Rock Band,136144896,USD,0,63,2,5,4+,1,1.0.7,Games,37,5,1,3.5
1040444258,Fairy Land Rescue - Save the Magic Village,122825728,USD,0,94,4,5,4+,1,1.2,Games,38,5,1,4
1040451375,Musicloud Pro - MP3 and FLAC Music Player for Cloud Platforms.,22317056,USD,2.99,885,312,4.5,4+,1,1.5,Music,38,5,14,4.5
1040451985,Musicloud - MP3 and FLAC Music Player for Cloud Platforms.,49267712,USD,0,2211,803,4.5,4+,1,1.5,Music,38,5,14,4
1040523600,Zasa : An AI Story,31244288,USD,0.99,5,1,4,4+,1,1.2.13,Games,40,4,16,4.5
1040608649,Mahjong Classic Board Game,68122624,USD,0,10275,240,4.5,4+,1,1.1.4,Games,37,3,1,4.5
1040671838,Star Skater,270223360,USD,0,1189,180,4.5,9+,1,1.12.383,Games,37,5,18,4
1040803415,Thomas & Friends: Race On!,539088896,USD,0,89,2,5,4+,1,2.1.1,Games,38,5,11,3
1040809311,Assault on Arnhem,188083200,USD,4.99,12,2,3,9+,1,1.2,Games,24,5,1,2.5
1040871937,Dulp,42303488,USD,0,1660,38,4,4+,1,1.2.0,Games,38,5,10,4.5
1040930654,A Good Snowman Is Hard To Build,94819328,USD,4.99,270,51,4.5,4+,1,1.0.9,Games,40,5,1,4.5
1040968715,The Monsters by Tinybop,267152384,USD,2.99,46,6,4.5,4+,1,1.1.2,Education,37,5,58,4.5
1041260001,FINAL FANTASY Ⅸ,3860406272,USD,20.99,1502,63,4,12+,1,1.4.9,Games,38,5,5,4.5
